run_id,status,error,started_at_utc,ended_at_utc,pilot_mode,condition_name,pressure_mode,requested_fraction_of_ram,actual_fraction_of_ram,requested_size_bytes,actual_size_bytes,trial_id,num_requests,successful_requests,error_requests,stabilization_seconds,wall_time_s,inference_batch_time_s,pressure_worker_pid,size_capped,host_name,platform_system,platform_release,python_version,model_name,prompt_id,page_fault_support,system_memory_total_bytes_before,system_memory_total_bytes_after,system_memory_total_bytes_delta,system_memory_available_bytes_before,system_memory_available_bytes_after,system_memory_available_bytes_delta,system_memory_used_bytes_before,system_memory_used_bytes_after,system_memory_used_bytes_delta,system_swap_used_bytes_before,system_swap_used_bytes_after,system_swap_used_bytes_delta,system_disk_read_bytes_before,system_disk_read_bytes_after,system_disk_read_bytes_delta,system_disk_write_bytes_before,system_disk_write_bytes_after,system_disk_write_bytes_delta,system_disk_read_count_before,system_disk_read_count_after,system_disk_read_count_delta,system_disk_write_count_before,system_disk_write_count_after,system_disk_write_count_delta,managed_process_count_before,managed_process_count_during,managed_process_count_delta,managed_rss_bytes_before,managed_rss_bytes_during,managed_rss_bytes_delta,managed_vms_bytes_before,managed_vms_bytes_during,managed_vms_bytes_delta,managed_cpu_user_seconds_before,managed_cpu_user_seconds_during,managed_cpu_user_seconds_delta,managed_cpu_system_seconds_before,managed_cpu_system_seconds_during,managed_cpu_system_seconds_delta,managed_io_read_bytes_before,managed_io_read_bytes_during,managed_io_read_bytes_delta,managed_io_write_bytes_before,managed_io_write_bytes_during,managed_io_write_bytes_delta,managed_minor_faults_before,managed_minor_faults_during,managed_minor_faults_delta,managed_major_faults_before,managed_major_faults_during,managed_major_faults_delta,managed_page_faults_total_before,managed_page_faults_total_during,managed_page_faults_total_delta
pilot=0|mode=anon|requested=1.5000|actual_bytes=92469800960|trial=2,completed,,2026-04-15T02:12:01.090167+00:00,2026-04-15T02:13:43.687499+00:00,False,anon__req_1.50x__actual_0.76x,anon,1.5,0.7649999667119,154116333568,78599327744,2,20,20,0,2.0,102.59856950002722,19.716129100183025,70888,True,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,87487647744.0,87509409792.0,21762048.0,15256576000.0,15234813952.0,-21762048.0,7087116288.0,7085813760.0,-1302528.0,4125379463680.0,4125414012416.0,34548736.0,487710955008.0,487728625152.0,17670144.0,9572426.0,9573363.0,937.0,14540083.0,14541812.0,1729.0,1.0,2.0,1.0,53559296.0,78768283648.0,78714724352.0,867962880.0,1881395200.0,1013432320.0,1.9375,43.578125,41.640625,3.65625,51.78125,48.125,28413898.0,51568041.0,23154143.0,453907.0,462407.0,8500.0,,,,,,,68912.0,19324234.0,19255322.0
pilot=0|mode=anon|requested=1.5000|actual_bytes=92469800960|trial=3,completed,,2026-04-15T02:13:43.687499+00:00,2026-04-15T02:15:26.537795+00:00,False,anon__req_1.50x__actual_0.76x,anon,1.5,0.7649999667119,154116333568,78599327744,3,20,20,0,2.0,102.84801169997081,19.479335899930447,74412,True,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,87509454848.0,87038464000.0,-470990848.0,15234768896.0,15705759744.0,470990848.0,7085813760.0,7076356096.0,-9457664.0,4125414012416.0,4127554447360.0,2140434944.0,487728625152.0,487755773440.0,27148288.0,9573363.0,9582530.0,9167.0,14541812.0,14544099.0,2287.0,1.0,2.0,1.0,53645312.0,78768574464.0,78714929152.0,867962880.0,1881616384.0,1013653504.0,1.953125,43.578125,41.625,3.703125,51.75,48.046875,28518986.0,51673129.0,23154143.0,463674.0,472173.0,8499.0,,,,,,,68932.0,19324279.0,19255347.0
pilot=0|mode=none|requested=0.0000|actual_bytes=0|trial=1,completed,,2026-04-15T02:49:27.779381+00:00,2026-04-15T02:49:47.021682+00:00,False,none_baseline,none,0.0,0.0,0,0,1,20,20,0,0.0,19.24287629988976,18.71630370011553,,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,84028518400.0,83980677120.0,-47841280.0,18715705344.0,18763546624.0,47841280.0,5688328192.0,5688328192.0,0.0,4132238529536.0,4132240141312.0,1611776.0,488513288704.0,488517016064.0,3727360.0,9630976.0,9631016.0,40.0,14583494.0,14583910.0,416.0,1.0,1.0,0.0,125149184.0,129298432.0,4149248.0,869277696.0,869777408.0,499712.0,0.40625,0.46875,0.0625,1.828125,1.9375,0.109375,23830466.0,23832506.0,2040.0,1012.0,6458.0,5446.0,,,,,,,66441.0,66450.0,9.0
pilot=0|mode=none|requested=0.0000|actual_bytes=0|trial=2,completed,,2026-04-15T02:49:47.023872+00:00,2026-04-15T02:50:05.915141+00:00,False,none_baseline,none,0.0,0.0,0,0,2,20,20,0,0.0,18.89147590007633,18.8894791000057,,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83980673024.0,83890937856.0,-89735168.0,18763550720.0,18853285888.0,89735168.0,5688328192.0,5688328192.0,0.0,4132240141312.0,4132244108800.0,3967488.0,488517016064.0,488519567872.0,2551808.0,9631016.0,9631095.0,79.0,14583910.0,14584154.0,244.0,1.0,1.0,0.0,129314816.0,129458176.0,143360.0,869777408.0,869777408.0,0.0,0.46875,0.5625,0.09375,1.9375,1.9375,0.0,23832506.0,23834286.0,1780.0,7602.0,12792.0,5190.0,,,,,,,66454.0,66490.0,36.0
pilot=0|mode=none|requested=0.0000|actual_bytes=0|trial=3,completed,,2026-04-15T02:50:05.916207+00:00,2026-04-15T02:50:25.412835+00:00,False,none_baseline,none,0.0,0.0,0,0,3,20,20,0,0.0,19.49687059991993,19.49431940005161,,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83890933760.0,83912351744.0,21417984.0,18853289984.0,18831872000.0,-21417984.0,5688328192.0,5688328192.0,0.0,4132244108800.0,4132244637184.0,528384.0,488519567872.0,488521193984.0,1626112.0,9631095.0,9631105.0,10.0,14584154.0,14584319.0,165.0,1.0,1.0,0.0,129470464.0,129425408.0,-45056.0,869777408.0,869662720.0,-114688.0,0.5625,0.578125,0.015625,1.9375,2.0,0.0625,23834286.0,23836066.0,1780.0,13924.0,19132.0,5208.0,,,,,,,66492.0,66496.0,4.0
pilot=0|mode=file_seq|requested=0.2500|actual_bytes=25686052864|trial=1,completed,,2026-04-15T02:50:25.414409+00:00,2026-04-15T02:50:50.563120+00:00,False,file_seq__req_0.25x__actual_0.25x,file_seq,0.25,0.24999997010050892,25686052864,25686052864,1,20,20,0,2.0,25.150044299894944,20.914636299945414,55060,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83912347648.0,83606999040.0,-305348608.0,18831876096.0,19137224704.0,305348608.0,5688328192.0,5682970624.0,-5357568.0,4132244637184.0,4157951043584.0,25706406400.0,488521193984.0,488527071744.0,5877760.0,9631105.0,9643685.0,12580.0,14584319.0,14584724.0,405.0,1.0,2.0,1.0,129425408.0,249659392.0,120233984.0,869662720.0,1734918144.0,865255424.0,0.578125,1.28125,0.703125,2.0,23.03125,21.03125,23836066.0,187327928381.0,187304092315.0,20282.0,29178.0,8896.0,,,,,,,66496.0,96131.0,29635.0
pilot=0|mode=file_seq|requested=0.2500|actual_bytes=25686052864|trial=2,completed,,2026-04-15T02:50:50.563120+00:00,2026-04-15T02:51:16.251320+00:00,False,file_seq__req_0.25x__actual_0.25x,file_seq,0.25,0.24999997010050892,25686052864,25686052864,2,20,20,0,2.0,25.6891203999985,21.248338599922135,74772,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83607060480.0,83323580416.0,-283480064.0,19137163264.0,19420643328.0,283480064.0,5682970624.0,5682712576.0,-258048.0,4157951043584.0,4157958268928.0,7225344.0,488527071744.0,488532445696.0,5373952.0,9643685.0,9643805.0,120.0,14584724.0,14585229.0,505.0,1.0,2.0,1.0,129798144.0,249192448.0,119394304.0,870723584.0,1734467584.0,863744000.0,0.625,1.453125,0.828125,2.015625,26.65625,24.640625,24065145.0,193111978631.0,193087913486.0,30409.0,39305.0,8896.0,,,,,,,66588.0,96020.0,29432.0
pilot=0|mode=file_seq|requested=0.2500|actual_bytes=25686052864|trial=3,completed,,2026-04-15T02:51:16.256418+00:00,2026-04-15T02:51:41.792449+00:00,False,file_seq__req_0.25x__actual_0.25x,file_seq,0.25,0.24999997010050892,25686052864,25686052864,3,20,20,0,2.0,25.537129999836907,20.992035700008273,24720,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83323637760.0,83371241472.0,47603712.0,19420585984.0,19372982272.0,-47603712.0,5682712576.0,5682712576.0,0.0,4157958268928.0,4157962274816.0,4005888.0,488532445696.0,488538888704.0,6443008.0,9643805.0,9643870.0,65.0,14585229.0,14585533.0,304.0,1.0,2.0,1.0,129818624.0,249430016.0,119611392.0,870723584.0,1734594560.0,863870976.0,0.6875,1.5,0.8125,2.078125,26.625,24.546875,24170179.0,223902604497.0,223878434318.0,40531.0,49436.0,8905.0,,,,,,,66593.0,96073.0,29480.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=1,completed,,2026-04-15T02:51:41.792449+00:00,2026-04-15T02:52:07.289969+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,1,20,20,0,2.0,25.49632479995489,21.03452460002154,76468,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83371302912.0,83445985280.0,74682368.0,19372920832.0,19298238464.0,-74682368.0,5682712576.0,5681926144.0,-786432.0,4157962274816.0,4183648561152.0,25686286336.0,488538888704.0,488540441088.0,1552384.0,9643870.0,9656132.0,12262.0,14585533.0,14585725.0,192.0,1.0,2.0,1.0,129769472.0,249143296.0,119373824.0,870617088.0,1734369280.0,863752192.0,0.6875,1.46875,0.78125,2.1875,23.953125,21.765625,24275213.0,121120757531.0,121096482318.0,50647.0,59536.0,8889.0,,,,,,,66596.0,96002.0,29406.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=2,completed,,2026-04-15T02:52:07.292525+00:00,2026-04-15T02:52:33.490603+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,2,20,20,0,2.0,26.197953299852088,21.647193500073627,28804,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83450187776.0,83275866112.0,-174321664.0,19294035968.0,19468357632.0,174321664.0,5681926144.0,5681926144.0,0.0,4183648561152.0,4183650588672.0,2027520.0,488540441088.0,488548268544.0,7827456.0,9656132.0,9656167.0,35.0,14585725.0,14586131.0,406.0,1.0,2.0,1.0,129777664.0,249278464.0,119500800.0,870617088.0,1734615040.0,863997952.0,0.6875,1.640625,0.953125,2.203125,27.28125,25.078125,24380247.0,176183959909.0,176159579662.0,60763.0,69652.0,8889.0,,,,,,,66598.0,96040.0,29442.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=3,completed,,2026-04-15T02:52:33.492604+00:00,2026-04-15T02:52:59.341427+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,3,20,20,0,2.0,25.849306700052693,21.405504600144923,37040,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83275927552.0,83320651776.0,44724224.0,19468296192.0,19423571968.0,-44724224.0,5681926144.0,5681926144.0,0.0,4183650588672.0,4183650834432.0,245760.0,488548268544.0,488551594496.0,3325952.0,9656167.0,9656171.0,4.0,14586131.0,14586446.0,315.0,1.0,2.0,1.0,129798144.0,249880576.0,120082432.0,870617088.0,1735204864.0,864587776.0,0.703125,1.59375,0.890625,2.25,26.984375,24.734375,24485281.0,181909289903.0,181884804622.0,70873.0,79759.0,8886.0,,,,,,,66605.0,96243.0,29638.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=1,completed,,2026-04-15T02:52:59.341427+00:00,2026-04-15T02:53:25.425828+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,1,20,20,0,2.0,26.084070399869233,21.560857199830934,77136,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83320709120.0,83453878272.0,133169152.0,19423514624.0,19290345472.0,-133169152.0,5681926144.0,5681926144.0,0.0,4183650834432.0,4234092170752.0,50441336320.0,488551594496.0,488568093184.0,16498688.0,9656171.0,9680785.0,24614.0,14586446.0,14589062.0,2616.0,1.0,2.0,1.0,129822720.0,249323520.0,119500800.0,870617088.0,1734549504.0,863932416.0,0.734375,1.59375,0.859375,2.3125,22.625,20.3125,24590315.0,101828900345.0,101804310030.0,80974.0,89829.0,8855.0,,,,,,,66611.0,96065.0,29454.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=2,completed,,2026-04-15T02:53:25.429340+00:00,2026-04-15T02:53:51.924611+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,2,20,20,0,2.0,26.49953390005976,21.827221399871632,58544,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83448143872.0,83521789952.0,73646080.0,19296079872.0,19222433792.0,-73646080.0,5681926144.0,5681926144.0,0.0,4234092172800.0,4297323959296.0,63231786496.0,488568093184.0,488571214336.0,3121152.0,9680786.0,9713070.0,32284.0,14589062.0,14589437.0,375.0,1.0,2.0,1.0,129826816.0,249487360.0,119660544.0,870617088.0,1734832128.0,864215040.0,0.796875,1.828125,1.03125,2.375,20.75,18.375,24695349.0,72512903677.0,72488208328.0,91053.0,99924.0,8871.0,,,,,,,66611.0,96109.0,29498.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=3,completed,,2026-04-15T02:53:51.930905+00:00,2026-04-15T02:54:18.849260+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,3,20,20,0,2.0,26.919507200131193,22.33520620013587,52252,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83521851392.0,83509194752.0,-12656640.0,19222372352.0,19235028992.0,12656640.0,5681926144.0,5681926144.0,0.0,4297323959296.0,4335266879488.0,37942920192.0,488571214336.0,488575265280.0,4050944.0,9713070.0,9731544.0,18474.0,14589437.0,14589900.0,463.0,1.0,2.0,1.0,129826816.0,249864192.0,120037376.0,870617088.0,1735032832.0,864415744.0,0.828125,1.6875,0.859375,2.453125,24.5625,22.109375,24800383.0,110431691847.0,110406891464.0,101138.0,110005.0,8867.0,,,,,,,66611.0,96202.0,29591.0
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=1,completed,,2026-04-15T02:54:18.851721+00:00,2026-04-15T02:54:46.231137+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,1,20,20,0,2.0,27.379795599961653,22.57657129992731,67412,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83509178368.0,83538309120.0,29130752.0,19235045376.0,19205914624.0,-29130752.0,5681926144.0,5681926144.0,0.0,4335266883584.0,4395795494400.0,60528610816.0,488575265280.0,488578939392.0,3674112.0,9731545.0,9762042.0,30497.0,14589900.0,14590210.0,310.0,1.0,2.0,1.0,129826816.0,249663488.0,119836672.0,870617088.0,1734803456.0,864186368.0,0.828125,1.75,0.921875,2.5,22.421875,19.921875,24905417.0,78431276691.0,78406371274.0,111232.0,120164.0,8932.0,,,,,,,66612.0,96234.0,29622.0
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=2,completed,,2026-04-15T02:54:46.232445+00:00,2026-04-15T02:55:13.337269+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,2,20,20,0,2.0,27.10507329995744,22.464798599947244,73360,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83538202624.0,83449917440.0,-88285184.0,19206021120.0,19294306304.0,88285184.0,5681926144.0,5681795072.0,-131072.0,4395795494400.0,4431169420800.0,35373926400.0,488578939392.0,488583809536.0,4870144.0,9762042.0,9779693.0,17651.0,14590210.0,14590743.0,533.0,1.0,2.0,1.0,129941504.0,249536512.0,119595008.0,870653952.0,1734737920.0,864083968.0,0.859375,1.734375,0.875,2.5,24.53125,22.03125,25010451.0,113708599517.0,113683589066.0,121389.0,130322.0,8933.0,,,,,,,66646.0,96333.0,29687.0
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=3,completed,,2026-04-15T02:55:13.338457+00:00,2026-04-15T02:55:40.903951+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,3,20,20,0,2.0,27.566000600112602,22.865865600062534,52564,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83449978880.0,83303821312.0,-146157568.0,19294244864.0,19440402432.0,146157568.0,5681795072.0,5681795072.0,0.0,4431169422848.0,4496179448320.0,65010025472.0,488583809536.0,488590760448.0,6950912.0,9779694.0,9814030.0,34336.0,14590743.0,14591140.0,397.0,1.0,2.0,1.0,129961984.0,249368576.0,119406592.0,870653952.0,1734529024.0,863875072.0,0.90625,1.875,0.96875,2.515625,22.15625,19.640625,25115485.0,65534001959.0,65508886474.0,131554.0,140486.0,8932.0,,,,,,,66651.0,96068.0,29417.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=1,completed,,2026-04-15T02:55:40.903951+00:00,2026-04-15T02:56:08.045674+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,1,20,20,0,2.0,27.13913999986835,22.31205049995333,67292,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83303882752.0,83380617216.0,76734464.0,19440340992.0,19363606528.0,-76734464.0,5681795072.0,5681795072.0,0.0,4496179448320.0,4538083393024.0,41903944704.0,488590760448.0,488593062400.0,2301952.0,9814030.0,9834522.0,20492.0,14591140.0,14591438.0,298.0,1.0,2.0,1.0,129961984.0,249663488.0,119701504.0,870653952.0,1734885376.0,864231424.0,0.9375,1.734375,0.796875,2.546875,24.515625,21.96875,25220519.0,107401649521.0,107376429002.0,141717.0,150649.0,8932.0,,,,,,,66651.0,96171.0,29520.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=2,completed,,2026-04-15T02:56:08.048864+00:00,2026-04-15T02:56:35.167655+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,2,20,20,0,2.0,27.122740700142458,22.34743020008318,59964,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83390210048.0,83458658304.0,68448256.0,19354013696.0,19285565440.0,-68448256.0,5681795072.0,5681795072.0,0.0,4538083397120.0,4600422565376.0,62339168256.0,488593062400.0,488596126208.0,3063808.0,9834523.0,9865456.0,30933.0,14591438.0,14591721.0,283.0,1.0,2.0,1.0,129925120.0,249655296.0,119730176.0,870580224.0,1734782976.0,864202752.0,0.984375,1.78125,0.796875,2.5625,22.25,19.6875,25325553.0,62333958075.0,62308632522.0,151881.0,160820.0,8939.0,,,,,,,66652.0,96226.0,29574.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=3,completed,,2026-04-15T02:56:35.171162+00:00,2026-04-15T02:57:01.918068+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,3,20,20,0,2.0,26.748134499881417,22.003950899932534,28976,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83458719744.0,83389534208.0,-69185536.0,19285504000.0,19354689536.0,69185536.0,5681795072.0,5681795072.0,0.0,4600422565376.0,4639837118976.0,39414553600.0,488596126208.0,488616897024.0,20770816.0,9865456.0,9884518.0,19062.0,14591721.0,14592028.0,307.0,1.0,2.0,1.0,129929216.0,249446400.0,119517184.0,870580224.0,1734406144.0,863825920.0,1.015625,1.859375,0.84375,2.578125,24.546875,21.96875,25430587.0,101731160581.0,101705729994.0,162045.0,170977.0,8932.0,,,,,,,66653.0,96095.0,29442.0
pilot=0|mode=mmap_random|requested=0.2500|actual_bytes=25686052864|trial=1,completed,,2026-04-15T02:57:01.921582+00:00,2026-04-15T02:57:30.685050+00:00,False,mmap_random__req_0.25x__actual_0.25x,mmap_random,0.25,0.24999997010050892,25686052864,25686052864,1,20,20,0,2.0,28.767429100116715,23.489706399850547,67612,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83389595648.0,83174739968.0,-214855680.0,19354628096.0,19569483776.0,214855680.0,5681795072.0,5647847424.0,-33947648.0,4639837121024.0,4648984199680.0,9147078656.0,488616897024.0,488624126464.0,7229440.0,9884519.0,10025306.0,140787.0,14592028.0,14592429.0,401.0,1.0,2.0,1.0,129929216.0,990294016.0,860364800.0,870580224.0,1780547584.0,909967360.0,1.046875,2.71875,1.671875,2.625,10.375,7.75,25535621.0,48753744.0,23218123.0,172214.0,181308.0,9094.0,,,,,,,66653.0,289240.0,222587.0
pilot=0|mode=mmap_random|requested=0.2500|actual_bytes=25686052864|trial=2,completed,,2026-04-15T02:57:30.692000+00:00,2026-04-15T02:57:58.755468+00:00,False,mmap_random__req_0.25x__actual_0.25x,mmap_random,0.25,0.24999997010050892,25686052864,25686052864,2,20,20,0,2.0,28.068950899876654,22.71425909991376,48780,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83174809600.0,83054579712.0,-120229888.0,19569414144.0,19689644032.0,120229888.0,5647847424.0,5647847424.0,0.0,4648984199680.0,4657442196480.0,8457996800.0,488624126464.0,488631929344.0,7802880.0,10025306.0,10154314.0,129008.0,14592429.0,14592891.0,462.0,1.0,2.0,1.0,129933312.0,1671872512.0,1541939200.0,870580224.0,1780473856.0,909893632.0,1.078125,3.203125,2.125,2.6875,10.109375,7.421875,25640655.0,48858778.0,23218123.0,182548.0,191649.0,9101.0,,,,,,,66654.0,455694.0,389040.0
pilot=0|mode=mmap_random|requested=0.2500|actual_bytes=25686052864|trial=3,completed,,2026-04-15T02:57:58.761764+00:00,2026-04-15T02:58:26.987298+00:00,False,mmap_random__req_0.25x__actual_0.25x,mmap_random,0.25,0.24999997010050892,25686052864,25686052864,3,20,20,0,2.0,28.226511199958622,22.846200100146234,45028,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,83055427584.0,82956619776.0,-98807808.0,19688796160.0,19787603968.0,98807808.0,5647847424.0,5647585280.0,-262144.0,4657442196480.0,4665448442880.0,8006246400.0,488631929344.0,488637413888.0,5484544.0,10154314.0,10276606.0,122292.0,14592891.0,14593247.0,356.0,1.0,2.0,1.0,129933312.0,2300567552.0,2170634240.0,870580224.0,1780838400.0,910258176.0,1.109375,3.78125,2.671875,2.75,10.625,7.875,25745689.0,48963812.0,23218123.0,192889.0,201987.0,9098.0,,,,,,,66654.0,609224.0,542570.0
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=1,completed,,2026-04-15T02:58:26.989784+00:00,2026-04-15T02:58:56.976522+00:00,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,1,20,20,0,2.0,29.987484500044957,24.346907399827614,47256,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,82955292672.0,82978340864.0,23048192.0,19788931072.0,19765882880.0,-23048192.0,5647585280.0,5608656896.0,-38928384.0,4665448442880.0,4674508590080.0,9060147200.0,488637413888.0,488643975680.0,6561792.0,10276606.0,10415526.0,138920.0,14593247.0,14593605.0,358.0,1.0,2.0,1.0,129933312.0,1707835392.0,1577902080.0,870580224.0,1831157760.0,960577536.0,1.15625,3.328125,2.171875,2.8125,10.890625,8.078125,25850723.0,49068846.0,23218123.0,203226.0,212316.0,9090.0,,,,,,,66654.0,476690.0,410036.0
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=2,completed,,2026-04-15T02:58:56.979524+00:00,2026-04-15T02:59:26.589708+00:00,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,2,20,20,0,2.0,29.6151837001089,24.134322199970484,38468,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,82978287616.0,82893729792.0,-84557824.0,19765936128.0,19850493952.0,84557824.0,5608656896.0,5565140992.0,-43515904.0,4674508590080.0,4682882416128.0,8373826048.0,488643975680.0,488645765632.0,1789952.0,10415526.0,10544055.0,128529.0,14593605.0,14593847.0,242.0,1.0,2.0,1.0,129933312.0,3019227136.0,2889293824.0,870580224.0,1831231488.0,960651264.0,1.171875,4.21875,3.046875,2.859375,11.515625,8.65625,25955757.0,49173880.0,23218123.0,213564.0,222654.0,9090.0,,,,,,,66654.0,796875.0,730221.0
