all_tokens_per_s_e2e,compile_s,context_length,decode_energy_net_psys_j,decode_gpu_active_fraction,decode_npu_utilization,decode_tokens_per_s,end_to_end_ms,energy_net_psys_j,family,final_top1,first_decode_top1,handoff_estimate_ms,handoff_plus_first_decode_ms,model,output_tokens_per_s_e2e,placement,placement_label,precision,prefill_energy_net_psys_j,prefill_gpu_active_fraction,prefill_npu_utilization,prefill_tokens_per_s,prefill_top1,qualification_reason,qualified,repeat,size_b,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms
824.9218739170508,2.562057756818831,8192,48.907059009097615,0.9927536231884058,0.0,9.825767383491202,9930.637384000001,347.6244822108849,Llama 3.2,42,546,25.2402075,124.933821,llama32_3b_fp16,1.6111755349942398,gpu_gpu,iGPU → iGPU,FP16,298.71742320178726,0.9326923076923077,0.0,972.865539972189,27,top1_match_all_repeats,True,2,3.0,99.6936135,102.18888539999999,8404.039062
665.3189531609914,11.38440308533609,8192,41.02298634245423,0.0,0.9939263207025154,6.522411948421407,12312.891375,375.7587183287195,Llama 3.2,4194,4194,447.624303,570.734179,llama32_3b_fp16,1.2994510803925614,gpu_npu,iGPU → NPU,FP16,334.7357319862653,0.9888438133874239,0.0014330186427023838,816.5280105048917,7998,top1_mismatch,False,0,3.0,123.10987600000001,125.08208115,10013.128631000001
673.4900484408342,11.38440308533609,8192,39.28735757292173,0.0,0.9910335982816807,7.043213831919347,12163.505636,382.45860868303794,Llama 3.2,4194,4194,273.27189699999997,396.797599,llama32_3b_fp16,1.3154102508610044,gpu_npu,iGPU → NPU,FP16,343.1712511101162,0.9858156028368794,0.0011623716427518235,814.8461417421682,7998,top1_mismatch,False,1,3.0,123.525702,124.9987826,10033.796052
668.6445862960204,11.38440308533609,8192,39.68186239735641,0.0,0.9922946911860423,7.009384025014176,12251.650828999998,380.35597464425325,Llama 3.2,67692,67692,286.1944635,409.517516,llama32_3b_fp16,1.3059464576094149,gpu_npu,iGPU → NPU,FP16,340.6741122468968,0.9819639278557114,0.0011544095739791148,808.5712907438741,7998,top1_mismatch,False,2,3.0,123.3230525,124.93267545,10111.662500999999
840.856711952097,3.1997664403170347,8192,47.30490710724776,0.9928057553956835,0.0,9.80120117157312,9742.44468,333.9907791531073,Llama 3.2,42,546,29.815155999999995,129.433568,llama32_3b_fp16,1.6422982655314395,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,286.6858720458596,0.9446494464944649,0.0,995.6137446175929,27,baseline,True,0,3.0,99.618412,101.63124915,8212.020017
824.0109767162062,3.1997664403170347,8192,49.130954789066664,0.9927536231884058,0.0,9.885514147172476,9941.615138,345.86601760063456,Llama 3.2,42,546,25.80042099999999,124.58743,llama32_3b_fp16,1.6093964388988402,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,296.7350628115679,0.9303721488595438,0.0,970.5322642211062,27,baseline,True,1,3.0,98.78700900000001,102.62800239999999,8424.243378
824.3703873456008,3.1997664403170347,8192,48.19886283682559,0.9928057553956835,0.0,9.83424115114686,9937.280772999999,340.2300012043576,Llama 3.2,42,546,23.322992,123.03692500000001,llama32_3b_fp16,1.6100984127843765,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,292.03113836753204,0.9326923076923077,0.0,971.9450880806507,27,baseline,True,2,3.0,99.71393300000001,102.0876229,8411.997859
2369.104330887212,0.9332987340167165,1024,9.654293688239045,1.0,0.0,59.777697502971996,432.230859,14.313075671403713,Qwen2.5,42,78,22.103882,37.317903,qwen25_0_5b_fp16,37.01725517011269,gpu_gpu,iGPU → iGPU,FP16,4.658781983164668,0.6111111111111112,0.0,5559.81017087183,291,top1_match_all_repeats,True,0,0.5,15.214021,15.5608924,181.301154
2273.966598655079,0.9332987340167165,1024,8.831686693621933,1.0,0.0,61.96977063360149,450.31444200000004,14.367050427195585,Qwen2.5,42,78,8.991238500000001,24.224101,qwen25_0_5b_fp16,35.53072810398561,gpu_gpu,iGPU → iGPU,FP16,5.535363733573653,0.5714285714285714,0.0,4840.081870368971,291,top1_match_all_repeats,True,1,0.5,15.2328625,16.608904,208.26094
2260.9293922967113,0.9332987340167165,1024,8.876303930828678,1.0,0.0,61.171514515309156,452.911092,14.428662628936411,Qwen2.5,42,78,7.680473,23.03937,qwen25_0_5b_fp16,35.327021754636114,gpu_gpu,iGPU → iGPU,FP16,5.552358698107733,0.5714285714285714,0.0,4853.1788458658275,291,top1_match_all_repeats,True,2,0.5,15.358897,17.65771065,207.69891900000002
1953.1892186656023,2.1501153903082013,1024,9.321851976123314,0.0,0.9373866722529295,36.8110678885641,524.270762,12.846023946464287,Qwen2.5,42,78,124.520972,142.149533,qwen25_0_5b_fp16,30.518581541650036,gpu_npu,iGPU → NPU,FP16,3.524171970340973,0.9166666666666666,0.04897048901670024,8631.273461939822,291,top1_match_all_repeats,True,0,0.5,17.628561,23.970691000000002,116.784621
2526.212738275766,2.1501153903082013,1024,6.806259097258726,0.0,0.9509920677726164,51.827849389430625,405.34986799999996,10.261463332985626,Qwen2.5,42,78,7.256595499999998,25.119902,qwen25_0_5b_fp16,39.47207403555884,gpu_npu,iGPU → NPU,FP16,3.4552042357268995,0.9166666666666666,0.048158296657522665,8694.888595877277,291,top1_match_all_repeats,True,1,0.5,17.863306500000004,23.0763647,115.93018
2522.2051840912736,2.1501153903082013,1024,7.052140530485788,0.0,0.9613194243141356,51.568909467527156,405.99393200000003,10.34594752146848,Qwen2.5,42,78,8.573653999999996,26.591371,qwen25_0_5b_fp16,39.40945600142615,gpu_npu,iGPU → NPU,FP16,3.2938069909826924,0.9166666666666666,0.03600559473954526,8756.004703850813,291,top1_match_all_repeats,True,2,0.5,18.017717,23.08701755,115.120998
501.33568334957124,3.8849987629801035,1024,40.91176631153607,1.0,0.06538530652348538,8.23159884768899,2042.5436170000003,43.52797069370386,Qwen2.5,81826,96630,622.4121865,700.969851,qwen25_0_5b_fp16,7.833370052337051,npu_gpu_combined,NPU + iGPU subgraphs,FP16,2.616204382167784,0.13636363636363635,0.8179579691148668,4575.63311135657,291,top1_mismatch,False,0,0.5,78.5576645,86.10422714999999,220.29738300000002
704.6737194729557,3.8849987629801035,1024,31.872337148665963,1.0,0.05499135008714793,12.094934056625442,1453.154803,34.397719991115494,Qwen2.5,89372,81826,21.9319895,102.082391,qwen25_0_5b_fp16,11.010526866764932,npu_gpu_combined,NPU + iGPU subgraphs,FP16,2.52538284244953,0.09090909090909091,0.8672364210672581,4733.146603186907,291,top1_mismatch,False,1,0.5,80.1504015,86.93882674999999,212.966148
692.6163428473894,3.8849987629801035,1024,31.322251065113274,0.9910714285714286,0.06524926958491928,11.788574398479327,1478.451975,33.63072374082853,Qwen2.5,89372,89372,53.18247600000001,133.432557,qwen25_0_5b_fp16,10.82213035699046,npu_gpu_combined,NPU + iGPU subgraphs,FP16,2.3084726757152563,0.047619047619047616,0.8922966930502095,4892.408558360183,291,top1_mismatch,False,2,0.5,80.250081,86.65143395,206.03348799999998
2280.9370616024767,1.9877989795058966,1024,9.76155930992908,0.9545454545454546,0.0,56.051410832320784,448.938297,14.092634230682913,Qwen2.5,42,78,37.251965999999996,52.447515,qwen25_0_5b_fp16,35.6396415875387,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,4.331074920753833,0.6111111111111112,0.0,5559.022744758106,291,baseline,True,0,0.5,15.195549,16.1355517,181.326835
2265.9311990972883,1.9877989795058966,1024,8.850531255351044,1.0,0.0,61.55369402594316,451.911338,14.32274813578901,Qwen2.5,42,78,11.253072999999999,26.484587,qwen25_0_5b_fp16,35.40517498589513,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,5.472216880437966,0.5714285714285714,0.0,4840.9949746918255,291,baseline,True,1,0.5,15.231514,16.6062088,208.221658
2186.495329817863,1.9877989795058966,1024,8.860175899788757,0.9545454545454546,0.0,61.19568611046857,468.329379,14.24403597163487,Qwen2.5,42,78,8.4692085,23.844744000000002,qwen25_0_5b_fp16,34.16398952840411,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,5.3838600718461125,0.5454545454545454,0.0,4515.844525960018,291,baseline,True,2,0.5,15.3755355,17.291089500000002,223.21406199999998
2964.23971744647,0.9142003450542688,2048,9.982206487615553,1.0,0.0,49.79433908873345,690.902287,20.224601601738687,Qwen2.5,42,522,30.324757,46.763065,qwen25_0_5b_fp16,23.158122792550547,gpu_gpu,iGPU → iGPU,FP16,10.242395114123134,0.6666666666666666,0.0,5214.759488786759,220,top1_match_all_repeats,True,0,0.5,16.438308,26.155030949999997,389.663225
2901.3389312250233,0.9142003450542688,2048,9.096677781319256,1.0,0.0,56.753306339796076,705.8809909999999,21.176776688412616,Qwen2.5,42,522,12.520836999999997,29.068478,qwen25_0_5b_fp16,22.666710400195495,gpu_gpu,iGPU → iGPU,FP16,12.080098907093362,0.6136363636363636,0.0,4601.665926712596,220,top1_match_all_repeats,True,1,0.5,16.547641000000002,18.1297297,441.579209
2851.833989930976,0.9142003450542688,2048,9.592399270316214,0.9583333333333334,0.0,54.51941527970728,718.1343680000001,21.580767323350216,Qwen2.5,42,522,20.8518715,37.542289,qwen25_0_5b_fp16,22.27995304633575,gpu_gpu,iGPU → iGPU,FP16,11.988368053034002,0.6363636363636364,0.0,4586.876138344373,220,top1_match_all_repeats,True,2,0.5,16.6904175,18.34303435,443.00302400000004
2770.711448918199,3.1983783105388284,2048,9.74071629611775,0.0,0.9551138699354994,35.188442366426685,739.160334,20.069615915879385,Qwen2.5,42,8,139.6647425,157.43508500000002,qwen25_0_5b_fp16,21.64618319467343,gpu_npu,iGPU → NPU,FP16,10.328899619761636,0.967741935483871,0.018716201172647988,6494.419532585504,89372,top1_mismatch,False,0,0.5,17.7703425,24.969379049999997,312.884006
3256.083763568839,3.1983783105388284,2048,7.601000286965383,0.0,0.9583588752124019,47.20488633261632,628.976448,18.083654036431717,Qwen2.5,42,8,31.236676999999997,49.380953999999996,qwen25_0_5b_fp16,25.438154402881555,gpu_npu,iGPU → NPU,FP16,10.482653749466333,0.967741935483871,0.013402407884762197,6529.295809598845,89372,top1_mismatch,False,1,0.5,18.144277,23.3607074,311.212734
3339.631337737878,3.1983783105388284,2048,7.194378601307532,0.0,0.9552695455293241,48.73189457829246,613.2413409999999,17.32611029148973,Qwen2.5,42,151643,19.081272,37.560388,qwen25_0_5b_fp16,26.09086982607717,gpu_npu,iGPU → NPU,FP16,10.131731690182198,0.967741935483871,0.01374107061228757,6652.812838734416,89372,top1_mismatch,False,2,0.5,18.479116,23.452067549999995,305.434716
3144.545130998449,2.040728172287345,2048,9.740428310601207,1.0,0.0,55.71604541802646,651.286566,20.328738250097036,Qwen2.5,42,522,22.8349735,39.281959,qwen25_0_5b_fp16,24.566758835925384,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,10.58830993949583,0.6578947368421053,0.0,5318.476497280693,220,baseline,True,0,0.5,16.446985499999997,16.7151854,382.0643
2718.5155112787256,2.040728172287345,2048,9.284453791616558,0.9615384615384616,0.0,50.75007511434034,753.3523319999999,21.640559114087203,Qwen2.5,42,522,17.1116635,33.499046,qwen25_0_5b_fp16,21.238402431865044,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,12.356105322470647,0.6086956521739131,0.0,4438.752637374331,220,baseline,True,1,0.5,16.387382499999998,28.636520799999996,457.786267
2883.6471589780886,2.040728172287345,2048,9.157423727403916,0.9583333333333334,0.0,56.11062744373706,710.2117169999999,21.338908043878686,Qwen2.5,42,522,10.788283499999999,27.344471,qwen25_0_5b_fp16,22.528493429516317,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,12.18148431647477,0.6363636363636364,0.0,4588.122524908854,220,baseline,True,2,0.5,16.5561875,20.14588655,442.88268
3034.9201648542553,0.9078262252733111,4096,11.079995186858174,0.9655172413793104,0.0,43.86502438393833,1349.6236399999998,37.854665079881904,Qwen2.5,42,78,31.199350500000005,51.243226,qwen25_0_5b_fp16,11.855156893961935,gpu_gpu,iGPU → iGPU,FP16,26.774669893023734,0.73,0.0,4048.9624797126016,62,top1_match_all_repeats,True,0,0.5,20.0438755,23.857719749999998,1007.6655489999999
2817.7492814720413,0.9078262252733111,4096,10.267912031348612,0.9655172413793104,0.0,46.14865166161512,1453.6424610000001,40.60978290946809,Qwen2.5,42,78,21.256463499999995,40.764533,qwen25_0_5b_fp16,11.006833130750161,gpu_gpu,iGPU → iGPU,FP16,30.341870878119476,0.7053571428571429,0.0,3615.079520598528,62,top1_match_all_repeats,True,1,0.5,19.5080695,23.44630155,1128.605879
2845.602066983094,0.9078262252733111,4096,10.77982371240567,1.0,0.0,44.477808863252505,1439.414192,40.289082094538706,Qwen2.5,42,78,26.82702,46.685089999999995,qwen25_0_5b_fp16,11.115633074152711,gpu_gpu,iGPU → iGPU,FP16,29.509258382133034,0.6972477064220184,0.0,3701.797147118028,62,top1_match_all_repeats,True,2,0.5,19.858069999999998,23.73208415,1102.167363
3255.93157800964,3.790025919675827,4096,9.572330837656514,0.0,0.9377382214886057,30.970805863321115,1258.0116939999998,35.77492889605537,Qwen2.5,42,151643,157.0572,177.548501,qwen25_0_5b_fp16,12.718482726600156,gpu_npu,iGPU → NPU,FP16,26.202598058398856,0.987012987012987,0.006984758271262143,5273.466644476229,89372,top1_mismatch,False,0,0.5,20.491301,28.679078849999996,773.684613
3630.6621205092188,3.790025919675827,4096,8.466594420896811,0.0,0.9680012419262997,41.8477013338037,1128.168875,34.14970427149738,Qwen2.5,42,151643,40.7916245,61.040116,qwen25_0_5b_fp16,14.182273908239136,gpu_npu,iGPU → NPU,FP16,25.683109850600566,0.9868421052631579,0.007316887029166244,5300.585773969865,89372,top1_mismatch,False,1,0.5,20.2484915,26.01549035,769.726248
3630.309762872128,3.790025919675827,4096,8.65262590164414,0.06666666666666667,0.9594075371002659,41.678565086582346,1128.278375,34.23245414420591,Qwen2.5,42,51186,37.2021285,57.589825,qwen25_0_5b_fp16,14.18089751121925,gpu_npu,iGPU → NPU,FP16,25.579828242561774,0.9868421052631579,0.005905923136989822,5309.864786011121,89372,top1_mismatch,False,2,0.5,20.3876965,26.38795515,768.381148
3042.3615254630645,1.350780539214611,4096,10.291275239605035,1.0,0.0,44.8805488036593,1346.3225740000003,37.359631071567144,Qwen2.5,42,78,30.657608499999995,50.383843999999996,qwen25_0_5b_fp16,11.884224708840096,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,27.06835583196211,0.74,0.0,4031.2139982578155,62,baseline,True,0,0.5,19.7262355,22.792098749999997,1012.102062
2747.4587904457026,1.350780539214611,4096,10.582784933309398,1.0,0.0,42.67533289256163,1490.8321879999999,40.113354659615084,Qwen2.5,42,78,32.602312500000004,52.102776000000006,qwen25_0_5b_fp16,10.732260900178526,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,29.530569726305686,0.6902654867256637,0.0,3581.0171932174894,62,baseline,True,1,0.5,19.500463500000002,32.233098700000006,1139.341081
2827.7188390128445,1.350780539214611,4096,9.839703474665948,1.0,0.0,42.97830372995891,1448.517421,39.90481793553073,Qwen2.5,42,78,35.464899499999994,55.36566,qwen25_0_5b_fp16,11.045776714893924,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,30.065114460864784,0.6972477064220184,0.0,3710.76374837605,62,baseline,True,2,0.5,19.9007605,24.891375349999993,1099.504112
2689.3559239239694,0.9227810930460691,8192,11.397912698882905,0.9696969696969697,0.0,37.56383805239734,3046.082494,85.00188226815493,Qwen2.5,42,78,46.99103600000001,69.778687,qwen25_0_5b_fp16,5.252648288914003,gpu_gpu,iGPU → iGPU,FP16,73.60396956927202,0.7977099236641222,0.0,3089.0571753033405,8,top1_match_all_repeats,True,0,0.5,22.787651,26.263037849999996,2646.762276
2516.4757796349845,0.9227810930460691,8192,10.60748833129782,0.9696969696969697,0.0,39.09940484893042,3255.3462529999997,89.21420497592791,Qwen2.5,42,78,32.187742500000006,54.975293,qwen25_0_5b_fp16,4.914991757099579,gpu_gpu,iGPU → iGPU,FP16,78.6067166446301,0.7640845070422535,0.0,2847.0854303571946,8,top1_match_all_repeats,True,1,0.5,22.7875505,26.0898805,2871.7087
2530.28332314397,0.9227810930460691,8192,11.750422768592834,0.9696969696969697,0.0,39.39493332412788,3237.5821020000003,91.88290004110453,Qwen2.5,42,78,31.659954999999997,54.518764,qwen25_0_5b_fp16,4.941959615515566,gpu_gpu,iGPU → iGPU,FP16,80.13247727251171,0.7632508833922261,0.0,2861.920914919376,8,top1_match_all_repeats,True,2,0.5,22.858809,25.109816749999997,2856.822478
2896.405612149763,5.3119816817343235,8192,11.388276078049145,0.0,0.9085789977888877,26.00807155299033,2828.333147,88.92552670192482,Qwen2.5,42,151643,186.513786,209.894256,qwen25_0_5b_fp16,5.657042211230006,gpu_npu,iGPU → NPU,FP16,77.53725062387568,0.9955156950672646,0.0024427192148308826,3631.2131455376903,89372,top1_mismatch,False,0,0.5,23.38047,40.0217218,2251.589117
3070.121760909111,5.3119816817343235,8192,9.864986066763716,0.0,0.9563700109123398,33.29764299570672,2668.29808,84.53365303619366,Qwen2.5,42,151643,80.27002750000001,103.710693,qwen25_0_5b_fp16,5.996331564275607,gpu_npu,iGPU → NPU,FP16,74.66866696942994,0.9954337899543378,0.0018748176043248434,3686.510036786897,89372,top1_mismatch,False,1,0.5,23.440665499999998,31.256373099999998,2217.815744
3099.9136709612935,5.3119816817343235,8192,9.963845819601374,0.0,0.9579592599745083,34.377516319602876,2642.654238,82.4737355023696,Qwen2.5,42,151643,65.39738550000001,88.73967,qwen25_0_5b_fp16,6.054518888596276,gpu_npu,iGPU → NPU,FP16,72.50988968276823,0.9908256880733946,0.0021800982895455543,3705.7138493398033,89372,top1_mismatch,False,2,0.5,23.342284499999998,31.46177735,2206.322542
2684.9162425121453,1.3113034395501018,8192,12.121396914033916,0.9696969696969697,0.0,37.92086452533005,3051.1193869999997,82.87217749948371,Qwen2.5,42,78,40.368918,63.379474,qwen25_0_5b_fp16,5.243977036156534,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,70.7507805854498,0.8015267175572519,0.0,3078.8247076970656,8,baseline,True,0,0.5,23.010556,26.6206027,2655.558785
2515.964933093783,1.3113034395501018,8192,12.800440459587788,0.9696969696969697,0.0,38.37590018029254,3256.007225,91.55990187090423,Qwen2.5,42,78,36.61781,59.646074,qwen25_0_5b_fp16,4.913994009948795,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,78.75946141131644,0.7667844522968198,0.0,2853.615810537976,8,baseline,True,1,0.5,23.028264,26.27539825,2865.136915
2511.783430078562,1.3113034395501018,8192,12.131694366148789,1.0,0.0,38.28302305627987,3261.427678,90.95828250822466,Qwen2.5,42,78,30.879824,53.609759,qwen25_0_5b_fp16,4.905827011872192,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,78.82658814207586,0.7640845070422535,0.0,2849.1685594538003,8,baseline,True,2,0.5,22.729935,31.340761199999996,2869.6090910000003
1015.0033191401506,1.6709308847784996,1024,23.34205704290465,0.9836065573770492,0.0,22.221603605698732,1008.8636960000001,34.01359510119007,Qwen2.5,42,78,16.121927,59.704240999999996,qwen25_1_5b_fp16,15.859426861564852,gpu_gpu,iGPU → iGPU,FP16,10.671538058285421,0.8181818181818182,0.0,3019.3661335044185,291,top1_match_all_repeats,True,0,1.5,43.582314,45.64459405,333.84490500000004
980.8388908137426,1.6709308847784996,1024,22.43097423160133,0.9836065573770492,0.0,22.553990554533097,1044.00428,34.39303257398403,Qwen2.5,42,78,9.532815,52.910336,qwen25_1_5b_fp16,15.325607668964729,gpu_gpu,iGPU → iGPU,FP16,11.9620583423827,0.7105263157894737,0.0,2660.0973240940975,291,top1_match_all_repeats,True,1,1.5,43.377521,45.06358405,378.93350399999997
996.2848663814116,1.6709308847784996,1024,21.381179666810027,1.0,0.0,22.477790538086463,1027.8184829999998,32.87154210231628,Qwen2.5,42,78,12.014416,55.536018999999996,qwen25_1_5b_fp16,15.566951037209556,gpu_gpu,iGPU → iGPU,FP16,11.490362435506256,0.75,0.0,2796.169961729199,291,top1_match_all_repeats,True,2,1.5,43.521603,44.418626749999994,360.493108
814.7551119601545,3.4886896423995495,1024,18.66068957211277,0.0,0.9810244230444831,16.364903911732,1256.8193620000002,30.640573796409228,Qwen2.5,42,78,186.644851,234.060161,qwen25_1_5b_fp16,12.730548624377414,gpu_npu,iGPU → NPU,FP16,11.979884224296459,0.9705882352941176,0.025183431080003312,2962.756597647449,291,top1_match_all_repeats,True,0,1.5,47.415310000000005,54.75503085,340.223696
934.9172639534885,3.4886896423995495,1024,15.983463487281561,0.0,0.9788104591996393,19.98933057486968,1095.2840849999998,27.19154110895417,Qwen2.5,42,78,21.257724000000007,68.662608,qwen25_1_5b_fp16,14.608082249273258,gpu_npu,iGPU → NPU,FP16,11.208077621672608,0.9714285714285714,0.019284757988378278,2922.72380879346,291,top1_match_all_repeats,True,1,1.5,47.404883999999996,54.15565405,344.883768
938.2189560865737,3.4886896423995495,1024,14.867856316400637,0.0,0.9808274280844883,20.091977160201182,1091.429664,26.287016026038074,Qwen2.5,42,78,18.838401499999996,66.26960199999999,qwen25_1_5b_fp16,14.659671188852714,gpu_npu,iGPU → NPU,FP16,11.419159709637437,0.9714285714285714,0.01945410104831826,2922.8996656289773,291,top1_match_all_repeats,True,2,1.5,47.4312005,53.66817335,344.863018
159.76566179338394,8.697680806741118,1024,142.54995563597086,0.9979716024340771,0.025025109643235562,2.512044668460185,6409.387277,151.45471031425197,Qwen2.5,283,69754,626.926127,981.203312,qwen25_1_5b_fp16,2.496338465521624,npu_gpu_combined,NPU + iGPU subgraphs,FP16,8.904754678281122,0.06818181818181818,0.8976531406934588,2300.551129431613,291,top1_mismatch,False,0,1.5,354.277185,366.59889565000003,438.155878
166.9255416649712,8.697680806741118,1024,133.45364041018126,0.9980769230769231,0.024115680735610323,2.64201365027035,6134.471632000001,141.21180378549022,Qwen2.5,283,283,37.32217599999993,410.375342,qwen25_1_5b_fp16,2.608211588515175,npu_gpu_combined,NPU + iGPU subgraphs,FP16,7.758163375308972,0.06521739130434782,0.8737199957531111,2205.766827255172,291,top1_mismatch,False,1,1.5,373.05316600000003,389.02324304999996,456.98393300000004
166.64411454288808,8.697680806741118,1024,138.82164258121492,1.0,0.024077629998599456,2.641463475621028,6144.8314740000005,146.5408423515746,Qwen2.5,283,283,65.30061900000005,437.082913,qwen25_1_5b_fp16,2.603814289732626,npu_gpu_combined,NPU + iGPU subgraphs,FP16,7.719199770359711,0.06521739130434782,0.8578662518373873,2162.3419166902218,291,top1_mismatch,False,2,1.5,371.782294,390.4651399,466.161245
1011.2790460451487,4.743245515041053,1024,21.634452069441604,0.9836065573770492,0.0,22.150324892843745,1012.579074,32.176222152245636,Qwen2.5,42,78,18.002156000000006,61.618011,qwen25_1_5b_fp16,15.801235094455448,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,10.541770082804028,0.7941176470588235,0.0,3005.473324718756,291,baseline,True,0,1.5,43.615854999999996,45.577434,335.388104
1000.2874800819831,4.743245515041053,1024,21.849905795953052,0.9838709677419355,0.0,22.428145358317238,1023.705705,34.01071500823536,Qwen2.5,42,78,8.667740499999994,52.177268999999995,qwen25_1_5b_fp16,15.629491876280985,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,12.160809212282304,0.7714285714285715,0.0,2840.211149299021,291,baseline,True,1,1.5,43.5095285,46.3062299,354.903191
992.6160628787688,4.743245515041053,1024,22.058579368113556,0.9836065573770492,0.0,22.417209535138554,1031.617398,33.90662446805531,Qwen2.5,42,78,15.273837000000006,58.631724000000006,qwen25_1_5b_fp16,15.509625982480763,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,11.848045099941755,0.7777777777777778,0.0,2780.776944719597,291,baseline,True,2,1.5,43.357887,44.75563305,362.488621
1398.5745163090473,1.6549215903505683,2048,23.43943592355296,0.9848484848484849,0.0,20.278340337242266,1464.3481459999998,47.54009554451513,Qwen2.5,42,220,23.565725499999996,70.101923,qwen25_1_5b_fp16,10.926363408664432,gpu_gpu,iGPU → iGPU,FP16,24.100659620962176,0.8194444444444444,0.0,2804.140810703604,220,top1_match_all_repeats,True,0,1.5,46.5361975,53.8247413,724.64264
1366.154208948247,1.6549215903505683,2048,22.35148375103595,0.9848484848484849,0.0,20.844968010130874,1499.0987010000001,48.04695553438617,Qwen2.5,42,220,14.474234500000001,60.999628,qwen25_1_5b_fp16,10.67307975740818,gpu_gpu,iGPU → iGPU,FP16,25.69547178335022,0.7922077922077922,0.0,2606.797320742437,220,top1_match_all_repeats,True,1,1.5,46.5253935,49.796110549999995,779.500571
1360.7559327169686,1.6549215903505683,2048,23.261027436098225,1.0,0.0,20.416328324438073,1505.045799,49.33237634725531,Qwen2.5,42,220,18.99911950000001,65.452983,qwen25_1_5b_fp16,10.630905724351317,gpu_gpu,iGPU → iGPU,FP16,26.071348911157088,0.7792207792207793,0.0,2637.797167485111,220,top1_match_all_repeats,True,2,1.5,46.4538635,54.70955785,770.339746
1146.8742767303595,4.149856457486749,2048,17.545911028962667,0.0,0.9728034203143663,15.57157535236046,1785.7231969999998,47.29676059918477,Qwen2.5,271,13,198.79146350000002,247.888087,qwen25_1_5b_fp16,8.959955286955934,gpu_npu,iGPU → NPU,FP16,29.750849570222105,0.9878048780487805,0.010991823281149834,2470.728418948724,283,top1_mismatch,False,0,1.5,49.0966235,59.35882599999999,822.429525
1271.4631090175278,4.149856457486749,2048,16.78613396053171,0.0,0.9786444494601756,18.862249719637806,1610.742762,46.497097272575225,Qwen2.5,42,819,39.3654405,88.55147500000001,qwen25_1_5b_fp16,9.933305539199436,gpu_npu,iGPU → NPU,FP16,29.710963312043518,0.9876543209876543,0.010483093132508154,2491.7119248165363,283,top1_mismatch,False,1,1.5,49.186034500000005,56.62088194999999,815.5035819999999
1264.732858713221,4.149856457486749,2048,16.593714494460002,0.0,0.9769761867968799,18.836398888604243,1619.3142970000001,46.5355292177509,Qwen2.5,42,13,39.74441449999999,88.938698,qwen25_1_5b_fp16,9.88072545869704,gpu_npu,iGPU → NPU,FP16,29.941814723290896,0.9878048780487805,0.010669712611005277,2469.0645741444846,283,top1_mismatch,False,2,1.5,49.194283500000004,56.315508099999995,822.983741
1409.8638025856274,8.34754111431539,2048,25.416810443063095,1.0,0.0,20.57018616979797,1452.622584,52.28075620212233,Qwen2.5,42,220,20.334507499999994,67.066302,qwen25_1_5b_fp16,11.014560957700214,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,26.863945759059234,0.8194444444444444,0.0,2808.9115821912337,220,baseline,True,0,1.5,46.7317945,49.735279850000005,723.411877
1345.8191512328403,8.34754111431539,2048,23.235403114553584,0.9848484848484849,0.0,20.532744196156006,1521.749782,50.49108878679413,Qwen2.5,42,220,16.6687645,63.662309,qwen25_1_5b_fp16,10.514212119006565,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,27.25568567224055,0.759493670886076,0.0,2568.2204376300456,220,baseline,True,1,1.5,46.9935445,50.317366,791.209341
1350.5582503841788,8.34754111431539,2048,22.436940749119728,1.0,0.0,20.358070335927813,1516.409973,47.87125709565368,Qwen2.5,42,220,21.047647,67.642168,qwen25_1_5b_fp16,10.551236331126397,openvino_auto,OpenVINO AUTO (actual iGPU),FP16,25.434316346533954,0.7922077922077922,0.0,2606.460049405989,220,baseline,True,2,1.5,46.594521,53.8099788,779.6014369999999
1703.5038278928787,1.671638049185276,4096,21.58785076735699,0.9841269841269841,0.0,21.21861532151427,2404.456,75.36162733122013,Qwen2.5,42,78,31.544564000000005,76.23941400000001,qwen25_1_5b_fp16,6.654311827706557,gpu_gpu,iGPU → iGPU,FP16,53.773776563863144,0.844311377245509,0.0,2403.4927429296517,220,top1_match_all_repeats,True,0,1.5,44.69485,46.5722248,1697.529569
