all_tokens_per_s_e2e,context_length,decode_device,decode_energy_net_psys_j,decode_ms,decode_tokens_per_s,end_to_end_ms,energy_net_psys_j,family,handoff_plus_first_decode_ms,internal_overhead_ms,mode,model,output_tokens,output_tokens_per_s_e2e,precision,prefill_device,prefill_energy_net_psys_j,prefill_tokens_per_s,repeat,route,route_label,size_b,source_model,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms
848.6195445371723,1024,NPU,14.848048534964676,729.6628529999998,20.557439560377347,1206.6655859999998,22.860813256404036,Qwen2.5,51.887613,0.0,measured,qwen25_1_5b,16,13.259680383393317,FP16,NPU,8.012764721439359,2113.1954394902805,2,npu_full,Whole NPU,1.5,qwen25_1_5b_fp16,48.7382755,49.52061395,477.00273300000003
894.8482457445679,1024,iGPU,21.381179666810027,667.3253749999998,22.477790538086463,1144.3281079999997,29.393944388249388,Qwen2.5,55.536018999999996,0.0,overhead_free_oracle,qwen25_1_5b,16,13.982003839758873,FP16,NPU,8.012764721439359,2113.1954394902805,2,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,qwen25_1_5b_fp16,43.521603,44.418626749999994,477.00273300000003
939.3151407993814,1024,NPU,14.848048534964676,729.6628529999998,20.557439560377347,1090.155961,26.33841097047093,Qwen2.5,51.887613,0.0,overhead_free_oracle,qwen25_1_5b,16,14.676799074990335,FP16,iGPU,11.490362435506256,2796.169961729199,2,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,qwen25_1_5b_fp16,48.7382755,49.52061395,360.493108
1398.5745163090473,2048,iGPU,23.43943592355296,739.7055059999998,20.278340337242266,1464.3481459999998,47.54009554451514,Qwen2.5,70.101923,0.0,measured,qwen25_1_5b,16,10.926363408664432,FP16,iGPU,24.100659620962176,2804.140810703604,0,gpu_full,Whole iGPU,1.5,qwen25_1_5b_fp16,46.5361975,53.8247413,724.64264
1139.0122221389486,2048,NPU,17.46500303877562,834.3031289999998,17.979076763117355,1798.0491869999998,38.62874369879418,Qwen2.5,138.584399,0.0,measured,qwen25_1_5b,16,8.898532985460536,FP16,NPU,21.163740660018558,2108.4392336886735,0,npu_full,Whole NPU,1.5,qwen25_1_5b_fp16,49.4733085,50.79916185,963.7460580000001
1202.2648857657805,2048,iGPU,23.43943592355296,739.7055059999998,20.278340337242266,1703.451564,44.60317658357152,Qwen2.5,70.101923,0.0,overhead_free_oracle,qwen25_1_5b,16,9.39269442004516,FP16,NPU,21.163740660018558,2108.4392336886735,0,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,qwen25_1_5b_fp16,46.5361975,53.8247413,963.7460580000001
1313.7083025753413,2048,NPU,17.46500303877562,834.3031289999998,17.979076763117355,1558.945769,41.5656626597378,Qwen2.5,138.584399,0.0,overhead_free_oracle,qwen25_1_5b,16,10.263346113869854,FP16,iGPU,24.100659620962176,2804.140810703604,0,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,1.5,qwen25_1_5b_fp16,49.4733085,50.79916185,724.64264
1366.154208948247,2048,iGPU,22.35148375103595,719.5981300000001,20.844968010130874,1499.0987010000001,48.04695553438617,Qwen2.5,60.999628,0.0,measured,qwen25_1_5b,16,10.67307975740818,FP16,iGPU,25.69547178335022,2606.797320742437,1,gpu_full,Whole iGPU,1.5,qwen25_1_5b_fp16,46.5253935,49.796110549999995,779.500571
1192.7521087911155,2048,NPU,17.31489624539456,763.137146,19.655706813149937,1717.037417,40.24847730714521,Qwen2.5,76.704513,0.0,measured,qwen25_1_5b,16,9.31837584993059,FP16,NPU,22.933581061750647,2130.201722104344,1,npu_full,Whole NPU,1.5,qwen25_1_5b_fp16,48.9025405,49.7028969,953.900271
1223.7836610875854,2048,iGPU,22.35148375103595,719.5981300000001,20.844968010130874,1673.498401,45.2850648127866,Qwen2.5,60.999628,0.0,overhead_free_oracle,qwen25_1_5b,16,9.560809852246761,FP16,NPU,22.933581061750647,2130.201722104344,1,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,1.5,qwen25_1_5b_fp16,46.5253935,49.796110549999995,953.900271
